id,Title,Content,SKU,"Product Type","Parent Product ID",_role_based_pricing_rules,_customer_based_pricing_rules
59478,"Pin Hole Pro - Light Burgundy","<style>
.bx-wrapper {box-shadow:none;}
.video-container {position:relative;padding-bottom:56.25%;padding-top:35px;height:0;overflow:hidden;width:100%;}
  .video-container iframe {position:absolute;top:0;left:0;width:100%;height:100%;}
 .form-product {float:left;width:48%;margin:0 1%;} 
  
    @media (max-width: 970px) {
.form-product {
    float: none;
    margin-top:15px;
    width: 100%;
      }
    }
</style>

<h2 class=""subtitle"">Specially formulated vinyl repair compound specific to Carefree vinyl fabrics.</h2>
<p>Pin Hole Pro is a specially forumalted vinyl repair compound used to fix voids (pin holes) up to 1/8"" in Carefree's vinyl fabric. Simple to use as all you need to do is gently place a drop directly onto the void and let dry and your canopy is fixed!.</p>

<div class=""video-container"">
<iframe allow=""autoplay; encrypted-media"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/MpiFfoeElj0"" width=""560""></iframe>
</div>
<p style=""color:red;""><b>please note:</b> we are unable to ship VLP and Pin Hole Pro via Airfreight due to Hazmat restrictions</p>",901300BG1,simple,0,,
59481,"Fiesta HD Combo Kit (HD Lock Upgrade Kit) Black",,901099HDB,simple,0,,
59483,"Fiesta HD Combo Kit (HD Lock Upgrade Kit) Orange",,901099HD,simple,0,,
59485,"Fiesta HD Remote Lock Kit Black",,901097HDB,simple,0,,
59487,"Traction'r with O-Rings (pair)","<h2 class=""subtitle"">Traction'r Kit-For awnings over 16' with a metal wrap. </h2>
<p>Color=Black. Replacement Rubber Traction'r for Carefree Spirit, Fiesta, Eclipse, Travel'r and One-Touch Patio Awnings. Traction'r assist with ""kicking out"" and ""pulling-in"" your Alumaguard or Uniguard metal wrap Patio Awnings. Package includes 2-Large Traction'r(s), 2-O-rings and 2-Set Screws. Outside Diameter of Traction'r=3 5/8"", Inside Diameter= 3 3/8"".</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",901067,simple,0,,
59490,"OTD Sliding Arm Lock Kit","<h2 class=""subtitle"">Fits Carefree Manual OTD Over-the-Door Awning.</h2>
<p>These sliding arm locks are mounted on both arms of the Manual OTD awning.  This kit is optional with a new Carefree OTD awning, or can be added on to any Carefree Manual OTD awning to for added safety and noise reduction during travel. Includes a two pack of locks and hardware required for installation. Available in Black.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",901045,simple,0,,
59492,"Manual Arms Top Bracket Stand-Off Kit","<h2 class=""subtitle"">Optional Top Bracket Stand-Off kit and fasteners for Carefree Spirit, Fiesta and Simplicity manual patio awnings.   Use this bracket kit for awning applications that use a deeper awning rail and/or thicker trims on the RV.  Provides an additional 1 1/4"" of clearance.</h2>
<p>Includes two brackets and fasteners-one bracket each for both the front and the rear arm. Fits Carefree BN3N4 and AN3N4 manual awning arms. Available in Black only.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",249153,simple,0,,
59494,"1/4""-20 Set Screw-SST","<h2 class=""subtitle"">Replacement Arm Channel Set Screw.</h2>
<p>Includes 1-Replacement Screw</p>",30573,simple,0,,
59496,"KNUCKLE,RH SPRING ARM,APEX",,R062769-001,simple,0,,
59498,"KNUCKLE,LH SPRING ARM,APEX",,R062768-001,simple,0,,
59500,"KNUCKLE,RH SPRING ARM,MIRAGE",,R062765-001,simple,0,,
59502,"KNUCKLE,LH SPRING ARM,MIRAGE",,R062764-001,simple,0,,
59504,"KIT, KNUCKLE, MID RAIL,OUT LH",,R0141760JV,simple,0,,
59514,"KIT, KNUCKLE, MID RAIL, OUT RH",,R0141770JV,simple,0,,
59536,"ASSY,SPRING ARM,56"",RH,SAT",,R012530-TB56R,simple,0,,
59540,"ASSY,SPRING ARM,56"",LH,SAT",,R012530-TB56L,simple,0,,
59544,"ASSY,SPRING ARM,32"",RH,SAT",,R012530-TB32R,simple,0,,
59546,"ASSY,SPRING ARM,32"",LH,SAT",,R012530-TB32L,simple,0,,
59548,"CENTER TRAY SUPPORT",,R001692,simple,0,,
59550,"ASSY,PIVOT 47,R",,R001629,simple,0,,
59552,"ASSY,PIVOT 47,L",,R001628,simple,0,,
59554,"KNUCKLE ASSY,CASE,RH",,R001627,simple,0,,
59556,"KNUCKLE ASSY,CASE,LH",,R001626,simple,0,,
59558,"SPRING ARM,RIGHT,BLACK,APEX",,R001614BLK,simple,0,,
59560,"SPRING ARM,LEFT,BLACK,APEX",,R001612BLK,simple,0,,
59562,"KIT,SPRING ARMS,3',STRONG",,R001609,simple,0,,
59564,"KIT, SPRING ARM, 3', RH",,R001608,simple,0,,
59566,"KIT, SPRING ARM, 3', LH",,R001607,simple,0,,
59568,"KIT,SPRING ARM SUPPORT",,R001387,simple,0,,
59570,"KIT, SPRING ARM, 7', RH",,R001381,simple,0,,
59572,"KIT, SPRING ARM, 7', LH",,R001380,simple,0,,
59574,"BEARING,ROLLER TUBE",,R040751-001,simple,0,,
59576,"SPACER,GEARBOX",,R040551-001,simple,0,,
59578,"EXT,SPLICE,ROLL TUBE,2.25 X 8""",,R038303-008,simple,0,,
59580,"HEX KEY, 7MM X 133MM",,R030796-001,simple,0,,
59582,"ASSY,CONN,CASE,OTD & WA",,R019853-001,simple,0,,
59584,"CONNECTOR ASSY,CASE,RH",,R019280-002,simple,0,,
59586,"CONNECTOR ASSY,CASE,LH",,R019280-001,simple,0,,
59588,"SLOT COVER,2-1' PIECES",,R001716,simple,0,,
59590,"ROLLER GUIDE,RH,FRDM RM,4.5-5M",,R001689,simple,0,,
59592,"ROLLER TUBE ENDPLUG,RH",,R001623,simple,0,,
59594,"ROLLER TUBE ENDPLUG,LH",,R001622,simple,0,,
59597,"SPINDLE ASSY,LH",,R001581,simple,0,,
59599,"DEFLECTOR GLIDE, 24""","Package of one.",R001563,simple,0,,
59601,"BUMPER, FRONT COVER",,R001562,simple,0,,
59603,"SPINDLE ASSY, LEFT HAND",,R001559,simple,0,,
59605,"SPACER, SHOULDER","XL Only",R001555,simple,0,,
59607,"SPACER,SUMMIT/SOKIII,QTY 2",,R001534,simple,0,,
59609,"SUMMIT COVER BUMPER,QTY 4",,R001364,simple,0,,
59611,"KIT,DEFLECTOR SPACER,XL SUMMIT",,R001258,simple,0,,
59613,"Center Latch Pin - SOK III & XL SOK III","<h2 class=""subtitle"">Replacement Center Latch Pin for SOK III, XL SOK III and Summit. Only for covers 12' or longer.  </h2>
<p>Color = SATIN - Quantity 1. </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001186,simple,0,,
59615,"SOKIII Idler Bearing","<h2 class=""subtitle"">Replacement Left Hand (Rear) Roller Tube Idler Bearing for Carefree SOKIII and Summit Slide Out Awnings.</h2>
<br/>",R001164,simple,0,,
59617,"SOKIII Roller Support","<h2 class=""subtitle"">Replacement Roller Support Assembly for Carefree SOKIII and Summit Slide Out Awnings.</h2>
<br/>",R001156,simple,0,,
59651,"HDW PK,FRDM WM,EL,4.50-5M,3ARM",,R019311-003,simple,0,,
59653,"HDWR PK,FRDM WM,2.36-4M,MTR",,R019311-001,simple,0,,
59655,"HDWR PK,AFT,MIRAGE,DIR RESPNSE",,R012710-001,simple,0,,
59657,"KIT,MOUNTING,GAS SPRING,TRVL'R",,R001576,simple,0,,
59659,"HDWR PK,OEM,MIRAGE",,R012459-001,simple,0,,
59661,"HARDWARE PACK,OTDA",,R00604,simple,0,,
59663,"HDWE PK,ARM ATTACH,1 ARM",,R001630,simple,0,,
59665,"HARDWARE PK,ARM ATTACH,1 ARM",,R001595,simple,0,,
59667,"Spring Assy. Left - SOK II / Omega II","<h2 class=""subtitle"">Left Hand Spring Assy. replacement for Carefree SOK II and Omega II Only. </h2>
<p>Color = SATIN. Quantity - 1. Identified with blue dot. 49"" in length. Includes 2 Pop Rivets 3/16"" x 7/16"".</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R00731,simple,0,,
59671,"Spring Assy. Right - Omega","<h2 class=""subtitle"">Right Hand Spring Assy. replacement for Carefree Omega awning.  </h2>
<p>Color = SATIN. Quantity - 1. Approximately 46"" in length. Includes 2 Pop Rivets 3/16"" x 7/16"".  </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R00590,simple,0,,
59675,"Eclipse Arm Fascia Cap-White","<h2 class=""subtitle"">Replacement Arm Fascia Cap fits Carefree Eclipse Awning.</h2>
<p>Also available in Black. Includes 1-Replacement Cap. Dimensions 12 1/4"" Tall x 4 1/4"" Wide.</p>",R001102WHT,simple,0,,
59677,"DRIVE, SOMFY (78MM)",,R030886-001,simple,0,,
59680,"Motor Crown",,R030885-001,simple,0,,
59683,"KIT, GROMMET, 5/16 ID",,R030721-001,simple,0,,
59685,"MOTOR, 110V - Mirage, Apex, Paramount","<h2 class=""subtitle"">110 Volt Replacement Motor Assembly for Carefree Mirage, Apex, and Paramount Awnings. </h2>
<p>Replacement Motor Assembly includes : 110 Volt Motor, Cable, Crown, and Drive Gear.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001853,simple,0,,
59687,"KIT,MARQUEE TBLR MOTOR,3-SLOT",,R001651,simple,0,,
59689,"Satin Crank Assembly",,R001593SAT,simple,0,,
59691,"KIT,MARQUEE TBLR MOTOR,2-SLOT",,R001531,simple,0,,
59693,"Travel'r Motor Assembly Kit White",,R001326WHT,simple,0,,
59695,"Travel'r Motor Assembly Kit Black",,R001326BLK,simple,0,,
59697,"Tubular Motor Kit - Freedom, OTD/WA",,R001189,simple,0,,
59704,"PHONE CABLE,240""",,R060434-008,simple,0,,
59706,"ASSY, WALL MNT 12V PWR JCK",,R060275,simple,0,,
59708,"END PLUG, PLASTIC, BLK",,R040425-001,simple,0,,
59710,"AWNING RAIL BUMPER PAD W/HOLES",,R040198,simple,0,,
59712,"KIT,FUSEHOLDER W/FUSE,2A",,R019493-001,simple,0,,
59718,"KIT,SWITCH ASSY",,R001605,simple,0,,
59720,"RELAY ASSY,MULTI SWITCH",,R001112,simple,0,,
59722,"LED POWER CABLE,22FT",,R060718-001,simple,0,,
59724,"LED STRIP,LONG,MARQUEE",,R001735,simple,0,,
59726,"PULL STRAP,CUSTOM,070.00""",,R022406-070,simple,0,,
59729,"PULL STRAP,CUSTOM,049.00""",,R022406-049,simple,0,,
59732,"PULL STRAP,CUSTOM,044.00""",,R022406-044,simple,0,,
59738,"PULL STRAP,CUSTOM,036.00""",,R022406-036,simple,0,,
59741,"PULL STRAP,CUSTOM,032.00""",,R022406-032,simple,0,,
59744,"PULL STRAP,CUSTOM,030.00""",,R022406-030,simple,0,,
59750,"PULL STRAP,FX,OEM(7.5 EXT) 87""",,R022406-012FX,simple,0,,
59753,"BLACK KNOB WITH T-SERT",,R00486,simple,0,,
59755,"SUB-ASSY,MOUNTING STRAP,TRUCKN",,R00369,simple,0,,
59757,"KIT, PLUG, .75",,R040665-002,simple,0,,
59759,"KIT, PLUG, .375",,R040665-001,simple,0,,
59761,"COVER,BACKING PLATE,PLASTIC",,R040548-001,simple,0,,
59763,"ENDCAP,ECLIPSE,ONE PIECE,WHT",,R037325-005,simple,0,,
59765,"PLATE,APEX LEADRAIL,BLK",,R036624-006,simple,0,,
59767,"BACKING PLATE",,R036333-001,simple,0,,
59769,"PLATE,SWITCH,PWR & EXT/RET",,R019633-006,simple,0,,
59771,"END CAP PAIR",,R00396,simple,0,,
59781,"End Cap RH - SOK III","<h2 class=""subtitle"">Right Hand Screw Attached End Cap replacement for SOK III, XL SOK III &amp; Summit. </h2>
<p>Color = WHITE. Quantity - 1. Comes with required screws to install ( quantity of 6). </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001521WHT,simple,0,,
59783,"End Cap RH - SOK III","<h2 class=""subtitle"">Right Hand Screw Attached End Cap replacement for SOK III, XL SOK III &amp; Summit. </h2>
<p>Color = BLACK. Quantity - 1. Comes with required screws to install ( quantity of 6). </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001521BLK,simple,0,,
59785,"End Cap LH - SOK III","<h2 class=""subtitle"">Left Hand Screw Attached End Cap replacement for SOK III, XL SOK III and Summit. </h2>
<p>Color = WHITE. Quantity - 1. Comes with required screws to install (quantity of 6).  </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001520WHT,simple,0,,
59787,"End Cap LH - SOK III","<h2 class=""subtitle"">Left Hand Screw Attached End Cap replacement for SOK III, XL SOK III and Summit. </h2>
<p>Color = BLACK. Quantity - 1.  Comes with required screws to install (quantity of 6). </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001520BLK,simple,0,,
59789,"ROLLER TUBE ENDPLUG,LH,RFTOP",,R001399,simple,0,,
59791,"KIT, END PLATE, LEAD RAIL, LH",,R001379,simple,0,,
59793,"KIT, END PLATE, LEAD RAIL, RH",,R001374,simple,0,,
59795,"KIT,MOUNTING PLATE",,R001373,simple,0,,
59797,"END PLATE HOUSING-RH,BLK",,R001191BLK,simple,0,,
59799,"END PLATE HOUSING-LH,BLK",,R001190BLK,simple,0,,
59801,"Roller Tube End Plug LH","<h2 class=""subtitle"">Left Hand End Plug replacement for Carefree Apex, Mirage and Paramount. </h2>
<p>Color = Satin. Quantity 1.</p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001054,simple,0,,
59804,"Mirage End Plate (LH & RH)","<h2 class=""subtitle"">Fits the Left Hand or Right Hand. Replacement end plate for Carefree Mirage 110 Volt Box Awning.  </h2>
<p>Color: Satin �� �� ��      Quantity: 1 </p>
<br/>",R001052,simple,0,,
59806,"MOUNTING BOX,SWITCH",,R072141-001,simple,0,,
59808,"KIT, CONTROL BOX, 4 AWNING",,R060633-004,simple,0,,
59810,"KIT, CONTROL BOX, 2 AWNING",,R060633-002,simple,0,,
59812,"KIT, CONTROL BOX, SINGLE",,R060633-001,simple,0,,
59814,"KIT, REMOTE,433MHZ, 4 AWNING",,R060624-004,simple,0,,
59816,"KIT, REMOTE,433MHZ, 2 AWNING",,R060624-002,simple,0,,
59818,"KIT, REMOTE,433MHZ, SINGLE",,R060624-001,simple,0,,
59820,"KEYFOB REMOTE V5,433MHZ",,R060622-002,simple,0,,
59822,"KIT, KEY PAD, 4 AWNING",,R060618-004,simple,0,,
59824,"KIT, KEY PAD, 2 AWNING",,R060618-002,simple,0,,
59826,"KIT, KEY PAD, SINGLE",,R060618-001,simple,0,,
59828,"ASSY,KEYPAD,APEX 4",,R060616-402,simple,0,,
59830,"ASSY,KEYPAD,APEX 2",,R060616-202,simple,0,,
59832,"ASSY,KEYPAD,APEX 1",,R060616-102,simple,0,,
59834,"PHONE MODULAR COUPLING",,R060596-001,simple,0,,
59836,SPLITTER,,R060589-001,simple,0,,
59838,"PHONE CABLE,60""",,R060434-001,simple,0,,
59840,"RADIO REMOTE RECEIVR V5,433MHZ",,R060429-003,simple,0,,
59842,"WIRE CHANNEL,43"",TAPED",,R040616-206,simple,0,,
59844,"KIT,REMOTE,418MHZ,APEX2",,R001391,simple,0,,
59846,"BOTTOM BRACKET KIT,PSAT",,R019283-231,simple,0,,
59848,"BRKTS,FLAT ROOF,FRDM RM,4.5-5M",,R014644-201,simple,0,,
59850,"SOK III Mounting Bracket-Deflector Version-WHITE","<h2 class=""subtitle"">SOKIII WHITE Replacement Mounting Bracket for deflector only SOKIII awnings</h2>
<p>Also available in Black. Bracket Height=4.5"". Does not include screw cover cap or fasteners. SOKIII units 155"" or less use 2 brackets, units 156"" to 191"" use 3 brackets and XL units 283"" or longer use 5 brackets.</p>
<br/>",R001150WHT,simple,0,,
59853,"SOK III Mounting Bracket-Deflector Version-BLACK","<h2 class=""subtitle"">SOKIII BLACK Replacement Mounting Bracket for deflector only SOKIII awnings</h2>
<p>Also available in White. Does not include screw cover cap or fasteners. SOKIII units 155"" or less use 2 brackets, units 156"" to 191"" use 3 brackets and XL units 283"" or longer use 5 brackets.</p>
<br/>",R001150BLK,simple,0,,
59855,"MOUNTING BRACKET KIT,FREEDOM ROOF MOUNT,177,HYMER SX,MILL",,BS0021-177-ML,simple,0,,
59857,"BRKT KIT RMFRST,W/RL,177"",BLK",,BS0019-177-JV,simple,0,,
59859,"KIT,FRDM RM FRSTYLE,W/OEM RAIL",,BS0019-157-ML,simple,0,,
59861,"BRKT KIT RMFRST,W/RL,157"",BL",,BS0019-157-JV,simple,0,,
59863,"MOUNTING BRACKET KIT,FREEDOM ROOF MOUNT FREESTYLE,DUCATO, 5 EACH, w/5 screws",,BS0014-5-S,simple,0,,
59865,"MOUNTING BRACKET KIT,FREEDOM ROOF MOUNT FREESTYLE,DUCATO, 4 EACH",,BS0014-4,simple,0,,
59867,"MOUNTING BRACKET KIT,FREEDOM ROOF MOUNT FREESTYLE,SPRINTER",,BS0013,simple,0,,
59869,"ADAPTOR BRKT,FIAT DUCATO,RM",,BS0009,simple,0,,
59871,"Sprinter Roof mounting Bracket kit (set of 2 Sprinter Brackets and 2 Flat Mounting Brackets)",,BS0002,simple,0,,
59873,"Freedom Roof Mount Brackets - Flat Roof mounting Bracket kit (set of 2)",,BS0001,simple,0,,
59875,"ASSY,CONN,LEADRAIL",,R019799-001,simple,0,,
59877,"ASSY,APEX LEADRAIL CONN,R,SAT",,R019263-23R,simple,0,,
59879,"ASSY,APEX LEADRAIL CONN,L,SAT",,R019263-23L,simple,0,,
59881,"CONNECTOR,RH,LEADRAIL,MIRAGE",,R019261-23R,simple,0,,
59884,"CONNECTOR,LH,LEADRAIL,MIRAGE",,R019261-23L,simple,0,,
59887,"LEADRAIL CONNECTOR,FREEDOM RM",,R001776,simple,0,,
59889,"KIT,LEAD RAIL GLIDE",,R001691,simple,0,,
59891,"RAMP KIT,LEADRAIL",,R001621,simple,0,,
59893,"PULL STRAP,CUSTOM,075.00""",,R022406-075,simple,0,,
59898,"Remote & Controller Kit - Color LED","<h2 class=""subtitle"">Remote and Controller Kit replacement for Carefree Color (RGB) LED Upgrade Kit. </h2>
<p>Color = WHITE.   </p>
<br/>
<p>See <a href=""#consider"">Important Considerations</a> below.</p>",R001763,simple,0,,
59900,"Pin Hole Pro - Dark Ocean Blue","<style>
.bx-wrapper {box-shadow:none;}
.video-container {position:relative;padding-bottom:56.25%;padding-top:35px;height:0;overflow:hidden;width:100%;}
  .video-container iframe {position:absolute;top:0;left:0;width:100%;height:100%;}
 .form-product {float:left;width:48%;margin:0 1%;} 
  
    @media (max-width: 970px) {
.form-product {
    float: none;
    margin-top:15px;
    width: 100%;
      }
    }
</style>

<h2 class=""subtitle"">Specially formulated vinyl repair compound specific to Carefree vinyl fabrics.</h2>
<p>Pin Hole Pro is a specially forumalted vinyl repair compound used to fix voids (pin holes) up to 1/8"" in Carefree's vinyl fabric. Simple to use as all you need to do is gently place a drop directly onto the void and let dry and your canopy is fixed!.</p>

<div class=""video-container"">
<iframe allow=""autoplay; encrypted-media"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/MpiFfoeElj0"" width=""560""></iframe>
</div>
<p style=""color:red;""><b>please note:</b> we are unable to ship VLP and Pin Hole Pro via Airfreight due to Hazmat restrictions</p>",901300OB3,simple,0,,
59903,"Pin Hole pro - Medium Ocean Blue","<style>
.bx-wrapper {box-shadow:none;}
.video-container {position:relative;padding-bottom:56.25%;padding-top:35px;height:0;overflow:hidden;width:100%;}
  .video-container iframe {position:absolute;top:0;left:0;width:100%;height:100%;}
 .form-product {float:left;width:48%;margin:0 1%;} 
  
    @media (max-width: 970px) {
.form-product {
    float: none;
    margin-top:15px;
    width: 100%;
      }
    }
</style>

<h2 class=""subtitle"">Specially formulated vinyl repair compound specific to Carefree vinyl fabrics.</h2>
<p>Pin Hole Pro is a specially forumalted vinyl repair compound used to fix voids (pin holes) up to 1/8"" in Carefree's vinyl fabric. Simple to use as all you need to do is gently place a drop directly onto the void and let dry and your canopy is fixed!.</p>

<div class=""video-container"">
<iframe allow=""autoplay; encrypted-media"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/MpiFfoeElj0"" width=""560""></iframe>
</div>
<p style=""color:red;""><b>please note:</b> we are unable to ship VLP and Pin Hole Pro via Airfreight due to Hazmat restrictions</p>",901300OB2,simple,0,,
59906,"Pin Hole Pro - Light Ocean Blue","<style>
.bx-wrapper {box-shadow:none;}
.video-container {position:relative;padding-bottom:56.25%;padding-top:35px;height:0;overflow:hidden;width:100%;}
  .video-container iframe {position:absolute;top:0;left:0;width:100%;height:100%;}
 .form-product {float:left;width:48%;margin:0 1%;} 
  
    @media (max-width: 970px) {
.form-product {
    float: none;
    margin-top:15px;
    width: 100%;
      }
    }
</style>

<h2 class=""subtitle"">Specially formulated vinyl repair compound specific to Carefree vinyl fabrics.</h2>
<p>Pin Hole Pro is a specially forumalted vinyl repair compound used to fix voids (pin holes) up to 1/8"" in Carefree's vinyl fabric. Simple to use as all you need to do is gently place a drop directly onto the void and let dry and your canopy is fixed!.</p>

<div class=""video-container"">
<iframe allow=""autoplay; encrypted-media"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/MpiFfoeElj0"" width=""560""></iframe>
</div>
<p style=""color:red;""><b>please note:</b> we are unable to ship VLP and Pin Hole Pro via Airfreight due to Hazmat restrictions</p>",901300OB1,simple,0,,
